"id","long","lat","order","group","size","type"
"25",50.3866818552932,71.8150837935479,3,"Arctic_25.1",2,"Arctic"
"25",50.8950807382852,72.654252669277,4,"Arctic_25.1",2,"Arctic"
"25",51.8319486046237,73.2219986948237,5,"Arctic_25.1",2,"Arctic"
"25",52.9944246459594,73.8437517162034,6,"Arctic_25.1",2,"Arctic"
"25",53.7301114854497,74.259103971387,7,"Arctic_25.1",2,"Arctic"
"26",14.8294608421403,76.8765323017103,1,"Arctic_26.1",2,"Arctic"
"26",14.9748286628311,76.9185993247642,2,"Arctic_26.1",2,"Arctic"
"26",15.085513398604,76.9382804677438,3,"Arctic_26.1",2,"Arctic"
"26",15.2403463195563,76.955474560712,4,"Arctic_26.1",2,"Arctic"
"26",15.3597753030098,76.9610823033996,5,"Arctic_26.1",2,"Arctic"
"26",15.48094836115,76.9680685765294,6,"Arctic_26.1",2,"Arctic"
"27",29.388563087711,81.9999087674653,1,"Arctic_27.1",2,"Arctic"
"27",28.352638867748,81.9083116182688,2,"Arctic_27.1",2,"Arctic"
"27",26.915988173889,81.6305106515586,3,"Arctic_27.1",2,"Arctic"
"27",26.4382883977467,81.5100547187776,4,"Arctic_27.1",2,"Arctic"
"28",35.8662731880167,82.2565934979803,1,"Arctic_28.1",2,"Arctic"
"28",34.4105672901622,82.1497995223815,2,"Arctic_28.1",2,"Arctic"
"28",32.8168500358657,81.9797275996732,3,"Arctic_28.1",2,"Arctic"
"28",31.5439928039301,81.6675495006084,4,"Arctic_28.1",2,"Arctic"
"28",31.2867259383063,81.5903005327786,5,"Arctic_28.1",2,"Arctic"
"29",42.9389137738609,82.5829583903525,1,"Arctic_29.1",2,"Arctic"
"29",41.5401841603003,82.5338262078308,2,"Arctic_29.1",2,"Arctic"
"29",40.2587104937562,82.4537335993652,3,"Arctic_29.1",2,"Arctic"
"29",39.3931476875459,82.3170724017673,4,"Arctic_29.1",2,"Arctic"
"29",38.6368440827281,82.1350002862145,5,"Arctic_29.1",2,"Arctic"
"3",38.3582749712672,81.8344834064663,1,"Arctic_3.1",2,"Arctic"
"3",39.0592779696142,81.1628159995776,2,"Arctic_3.1",2,"Arctic"
"3",39.172823206697,80.622206228121,3,"Arctic_3.1",2,"Arctic"
"3",38.4223263341874,80.3075540109456,4,"Arctic_3.1",2,"Arctic"
"30",22.3066055298041,81.7683104717017,1,"Arctic_30.1",2,"Arctic"
"30",21.3211186813141,81.6679954717475,2,"Arctic_30.1",2,"Arctic"
"30",20.243241780552,81.4255777474944,3,"Arctic_30.1",2,"Arctic"
"30",19.9062141770735,81.3089511352841,4,"Arctic_30.1",2,"Arctic"
"31",74.4733604486052,78.4439903210299,1,"Arctic_31.1",2,"Arctic"
"31",71.4920569637301,78.5344739645681,2,"Arctic_31.1",2,"Arctic"
"31",67.2704123013916,78.5391179319294,3,"Arctic_31.1",2,"Arctic"
"32",39.9604219884592,75.416981304133,1,"Arctic_32.1",2,"Arctic"
"32",40.6580629368904,75.1726266440196,2,"Arctic_32.1",2,"Arctic"
"32",40.9050484654632,74.8908130812289,3,"Arctic_32.1",2,"Arctic"
"32",40.5610335123622,74.6558294710214,4,"Arctic_32.1",2,"Arctic"
"32",39.8523832660759,74.4468475286378,5,"Arctic_32.1",2,"Arctic"
"32",39.0526762463301,74.3975641875006,6,"Arctic_32.1",2,"Arctic"
"32",37.7608853779332,74.5172348215913,7,"Arctic_32.1",2,"Arctic"
"32",36.8598352419157,74.6734521614777,8,"Arctic_32.1",2,"Arctic"
"33",35.6418549943706,74.8120962097263,1,"Arctic_33.1",2,"Arctic"
"33",35.0297759811948,74.9603939486298,2,"Arctic_33.1",2,"Arctic"
"33",34.5827477158627,75.1338831569191,3,"Arctic_33.1",2,"Arctic"
"33",34.340305138816,75.3425602603733,4,"Arctic_33.1",2,"Arctic"
"33",34.732609952966,75.6114570970182,5,"Arctic_33.1",2,"Arctic"
"33",35.4090863494794,75.8256546460561,6,"Arctic_33.1",2,"Arctic"
"33",36.1612122240743,75.861618351104,7,"Arctic_33.1",2,"Arctic"
"33",37.5562683889527,75.7777548018574,8,"Arctic_33.1",2,"Arctic"
"33",38.8518671772769,75.5951044550975,9,"Arctic_33.1",2,"Arctic"
"4",30.9209683288515,81.3532670526604,1,"Arctic_4.1",2,"Arctic"
"4",30.4238128131292,80.7301017310553,2,"Arctic_4.1",2,"Arctic"
"4",29.6981550299979,80.3935722741265,3,"Arctic_4.1",2,"Arctic"
"4",29.4742217141275,80.1070779726947,4,"Arctic_4.1",2,"Arctic"
"4",28.8871223026215,79.7659519694286,5,"Arctic_4.1",2,"Arctic"
"4",28.7396270960386,79.583408129055,6,"Arctic_4.1",2,"Arctic"
"5",25.8094322939628,81.3436823877854,1,"Arctic_5.1",2,"Arctic"
"5",24.030466809373,80.984454284891,2,"Arctic_5.1",2,"Arctic"
"5",23.1496923155465,80.6962099803397,3,"Arctic_5.1",2,"Arctic"
"6",19.4313580945531,81.1243016612879,1,"Arctic_6.1",2,"Arctic"
"6",18.3877367812602,80.8805887868999,2,"Arctic_6.1",2,"Arctic"
"6",17.7490931420622,80.6559442920264,3,"Arctic_6.1",2,"Arctic"
"6",17.349206826758,80.471973819991,4,"Arctic_6.1",2,"Arctic"
"6",17.215918948816,80.2702262275944,5,"Arctic_6.1",2,"Arctic"
"7",70.3039932676182,79.8124580775308,1,"Arctic_7.1",2,"Arctic"
"7",67.2961740671583,79.6201344900312,2,"Arctic_7.1",2,"Arctic"
"7",65.744038581476,79.4710560326258,3,"Arctic_7.1",2,"Arctic"
"7",64.4265353269545,79.4012490134676,4,"Arctic_7.1",2,"Arctic"
"7",63.1444313644961,79.3762223901196,5,"Arctic_7.1",2,"Arctic"
"7",62.1112497241751,79.3316704898735,6,"Arctic_7.1",2,"Arctic"
"7",59.5522006785046,79.3144339351061,7,"Arctic_7.1",2,"Arctic"
"7",56.9746300267784,79.3179507747234,8,"Arctic_7.1",2,"Arctic"
"7",53.9361998767635,79.270172247477,9,"Arctic_7.1",2,"Arctic"
"7",52.5445911195542,79.2307393769381,10,"Arctic_7.1",2,"Arctic"
"7",50.3392637657756,79.1939242523842,11,"Arctic_7.1",2,"Arctic"
"7",47.5703418895006,79.1476392286354,12,"Arctic_7.1",2,"Arctic"
"7",44.3384474444791,79.0563404384836,13,"Arctic_7.1",2,"Arctic"
"7",39.2587341842813,78.717346390035,14,"Arctic_7.1",2,"Arctic"
"7",29.33028273516,77.0554236657287,15,"Arctic_7.1",2,"Arctic"
"8",26.8054755154046,79.227475439437,1,"Arctic_8.1",2,"Arctic"
"8",25.454874678966,78.996119501374,2,"Arctic_8.1",2,"Arctic"
"8",24.5820518232891,78.5885082109805,3,"Arctic_8.1",2,"Arctic"
"8",25.356294633169,78.142169119103,4,"Arctic_8.1",2,"Arctic"
"8",25.7868831384472,77.8340319700169,5,"Arctic_8.1",2,"Arctic"
"8",25.2150451310064,77.4478228772178,6,"Arctic_8.1",2,"Arctic"
"8",24.0723361088005,77.1984203173169,7,"Arctic_8.1",2,"Arctic"
"8",22.669086722687,77.1271409132929,8,"Arctic_8.1",2,"Arctic"
"8",21.3830043721051,77.0979846560158,9,"Arctic_8.1",2,"Arctic"
"9",37.7834468112562,80.1231749270484,1,"Arctic_9.1",2,"Arctic"
"9",36.3762298750298,79.770729065867,2,"Arctic_9.1",2,"Arctic"
"9",35.1527968506501,79.4918835494547,3,"Arctic_9.1",2,"Arctic"
"9",33.0927693738654,79.0410493903693,4,"Arctic_9.1",2,"Arctic"
"9",32.1054705248643,78.8177818904975,5,"Arctic_9.1",2,"Arctic"
"9",30.4022651940067,78.3473987997271,6,"Arctic_9.1",2,"Arctic"
"9",28.9749309003419,77.9428737941387,7,"Arctic_9.1",2,"Arctic"
"9",27.7784620736837,77.5600452099615,8,"Arctic_9.1",2,"Arctic"
